 Latitude (deg), Longitude (deg), Altitude (km), GEO_x (km), GEO_y (km), GEO_z (km), GEO_vx (km/s), GEO_vy (km/s), GEO_vz (km/s),seu,Date,"Scalar B, nT",Lat. Angle of B (GSE),Long. Angle of B (GSE),"BX, nT (GSE, GSM)","BY, nT (GSE)","BZ, nT (GSE)","BY, nT (GSM)","BZ, nT (GSM)","SW Plasma Temperature, K","SW Plasma Speed, km/s",SW Plasma flow long. angle,SW Plasma flow lat. angle,Flow pressure,E elecrtric field,Plasma betta,Kp index,R (Sunspot No.),f10.7_index,Lyman_alpha,Proton flux (>30 Mev),Proton flux (>60 Mev),Flux FLAG
-24.628,-87.632,1373.43,291.245,-7043.753,-3214.068,0.560467,2.81141,-6.207989,0,1439510400.0,9.0,27.2,140.7,-4.9,4.0,3.3,4.9,1.9,33956.0,341.0,-3.9,-2.5,1.23,-0.65,0.5,7,46,95.7,0.007265000000000001,0.07,0.05,-1
-78.467,136.588,1116.86,-1091.527,1032.648,-7321.884,-0.514287,-7.050066,-0.45009,0,1439683200.0,9.4,1.8,119.1,-3.4,6.1,0.2,6.0,-1.8,164610.0,517.0,2.1,1.5,3.27,0.9,1.02,40,38,87.8,0.007106,0.07,0.05,-1
3.89,-20.482,339.79,6278.81,-2345.343,452.92,-0.370367,0.952578,7.842308,0,1439856000.0,3.9,-6.1,128.8,-1.6,1.9,-0.3,1.8,-0.9,90787.0,485.0,-1.6,-1.1,1.28,0.43,1.79,20,39,90.9,0.0069689999999999995,0.08,0.06,-1
21.094,-169.13,330.05,-6148.927,-1180.754,2399.868,2.864654,-0.349435,7.374598,0,1440028800.0,6.7,22.5,141.0,-3.6,2.9,1.9,3.3,0.7,146020.0,482.0,-0.4,-0.5,1.78,-0.33,1.05,27,65,105.3,0.007045999999999999,0.08,0.06,-1
23.973,40.776,348.84,4657.09,4016.551,2717.323,-2.885975,-1.279073,7.239803,0,1440201600.0,6.8,-6.1,161.5,-4.6,1.5,-0.5,1.1,-0.7,39792.0,383.0,-3.6,3.4,1.66,0.26,1.07,20,71,119.6,0.007206000000000001,0.07,0.05,-1
2.925,78.843,1365.13,1496.418,7587.065,392.985,-0.43497,0.489957,-6.816088,0,1440374400.0,3.9,1.1,129.4,-1.4,1.7,0.0,1.6,-0.5,79733.0,464.0,-0.8,0.7,1.37,0.25,1.84,17,81,130.6,0.007315,0.07,0.05,-1
76.455,177.009,965.24,-1722.285,89.99,7117.203,-5.653094,-4.450786,-0.777814,0,1440547200.0,8.5,-28.6,82.1,0.9,6.3,-3.5,4.7,-5.6,26276.0,398.0,-0.5,0.1,3.34,2.19,1.08,40,47,128.9,0.007365000000000001,0.07,0.05,-1
-39.082,-61.133,397.75,2542.459,-4611.959,-4250.149,3.304994,-3.49076,6.197259,0,1440720000.0,13.2,-53.4,303.1,3.4,-5.2,-8.3,-8.3,-6.0,60273.0,360.0,-2.8,-1.6,3.75,2.06,0.67,47,44,111.3,0.007376000000000001,0.08,0.05,-1
24.034,27.943,441.02,5504.73,2919.932,2761.299,-2.906744,-0.532287,7.21424,0,1440892800.0,5.7,-1.5,320.5,3.3,-2.7,-0.1,-2.6,0.7,71629.0,424.0,0.0,-1.5,1.41,-0.32,1.03,10,56,93.4,0.007347,0.08,0.06,-1
-34.703,-28.279,349.15,4875.586,-2622.897,-3809.566,4.329691,-1.067232,6.517676,0,1441065600.0,5.6,-10.1,321.8,3.2,-2.5,-0.7,-2.6,0.3,52595.0,358.0,-1.7,-0.1,1.65,-0.1,1.55,10,43,90.7,0.007358,0.07,0.05,-1
78.89,-75.368,1004.93,360.377,-1380.394,7222.931,4.55999,5.408679,1.317222,0,1441238400.0,7.7,-3.7,149.3,-4.0,2.4,-0.3,2.2,-1.4,88209.0,421.0,-2.1,-2.8,2.71,0.59,1.28,17,29,88.0,0.007293000000000001,0.08,0.05,-1
-77.026,-28.728,490.02,1356.219,-743.358,-6670.926,7.273643,2.071708,1.644633,0,1441411200.0,5.6,10.3,131.6,-2.5,2.8,0.7,2.7,-0.4,101329.0,466.0,-0.6,-2.5,1.83,0.17,1.35,27,27,86.8,0.0072629999999999995,0.08,0.06,-1
-52.671,-121.595,795.55,-2283.395,-3712.278,-5680.985,4.540328,4.312626,-3.969504,0,1441584000.0,8.2,-35.2,137.6,-2.4,2.2,-2.3,1.2,-2.7,156553.0,529.0,0.8,0.3,3.21,1.56,1.19,43,44,85.0,0.007184,0.07,0.05,-1
32.43,179.275,1351.12,-6528.514,82.612,4125.347,-3.550624,-0.764163,-5.816979,0,1441756800.0,9.9,-50.2,88.8,0.1,5.1,-6.1,2.2,-7.5,26157.0,422.0,0.0,0.3,3.86,3.17,0.81,53,57,83.5,0.007065999999999999,0.07,0.05,-1
-80.721,-79.778,462.32,196.339,-1088.8,-6729.286,7.02726,3.314814,0.024465,0,1441929600.0,9.5,4.1,158.5,-6.4,2.5,0.5,2.3,-0.5,243248.0,557.0,3.1,0.6,5.64,0.28,1.76,50,81,94.1,0.006993000000000001,0.07,0.05,-1
-65.46,-104.477,552.96,-721.462,-2794.372,-6282.229,4.286668,5.811708,-2.588139,0,1442102400.0,4.2,-8.7,84.8,0.2,2.1,-0.3,1.7,-1.2,69946.0,463.0,-0.1,-1.0,2.11,0.54,3.02,23,83,100.0,0.006927,0.07,0.05,-1
71.377,99.716,1210.13,-409.995,2394.55,7168.613,-2.265769,-6.189489,2.326914,0,1442275200.0,5.7,11.4,133.8,-2.5,2.6,0.7,2.7,-0.4,135489.0,494.0,-0.6,-0.4,2.21,0.22,1.65,30,68,102.2,0.007087,0.07,0.06,-1
81.004,-20.083,1325.18,1134.328,-414.713,7586.925,2.058732,6.554663,0.268183,0,1442448000.0,5.2,6.4,147.1,-3.4,2.2,0.5,2.2,-0.5,77299.0,453.0,0.4,0.1,1.51,0.23,1.36,20,75,107.9,0.007208,0.08,0.05,-1
50.34,167.726,1117.21,-4682.349,1018.731,5747.065,4.631626,-2.442217,4.773176,0,1442620800.0,7.0,-17.5,240.6,-0.4,-0.7,-0.2,-0.7,0.5,88763.0,415.0,-0.1,0.3,2.98,-0.17,2.12,27,64,106.7,0.0073230000000000005,0.08,0.06,-1
0.076,72.171,916.72,2233.501,6944.52,9.68,-0.74442,-0.293356,-7.248425,0,1442793600.0,6.0,46.0,165.0,-3.0,0.8,3.2,2.1,2.6,116107.0,537.0,-0.6,-3.2,1.77,-1.38,1.01,20,78,104.2,0.007469,0.1,0.06,-1
-60.924,-116.942,417.07,-1499.797,-2950.942,-5915.75,5.062473,4.897059,-3.397829,0,1442966400.0,7.4,14.0,310.3,1.9,-2.3,0.8,-2.0,1.4,110957.0,506.0,-0.0,0.4,2.33,-0.72,0.93,23,96,111.4,0.007573999999999999,0.07,0.05,-1
70.834,-147.488,1343.64,-2143.077,-1365.908,7271.398,-3.139814,-5.698388,-2.169054,0,1443139200.0,5.3,-1.8,300.4,1.5,-2.6,-0.1,-2.6,0.8,127643.0,476.0,-0.6,0.4,2.25,-0.41,1.99,17,152,120.5,0.0076170000000000005,0.08,0.06,-1
-75.182,62.519,352.71,796.693,1531.679,-6484.983,-7.022997,-3.239082,-1.56775,0,1443312000.0,5.2,4.2,277.0,0.5,-4.0,0.3,-3.5,1.9,85790.0,416.0,-0.4,-0.1,1.61,-0.78,1.61,7,169,128.1,0.007547,0.08,0.06,-1
60.149,73.965,1236.3,1049.148,3650.311,6581.019,-0.306126,5.935898,-3.630758,0,1443484800.0,4.3,-4.0,331.0,2.5,-1.4,-0.2,-1.3,0.3,43239.0,345.0,-3.1,-0.9,0.91,-0.1,1.49,10,120,129.6,0.007571,0.08,0.05,-1
60.153,104.513,1178.86,-944.529,3648.779,6531.468,-3.302817,4.967528,-3.704297,0,1443657600.0,7.1,-33.9,121.4,-1.6,2.6,-2.0,1.6,-2.6,49325.0,322.0,-1.8,1.6,2.89,0.86,4.99,20,89,120.0,0.007242,0.09,0.06,-1
29.023,167.616,852.73,-6180.037,1356.917,3489.845,-3.174506,-0.188795,-6.633655,0,1443830400.0,8.6,-6.5,145.4,-5.3,3.7,-0.7,3.0,-2.3,87417.0,383.0,-1.7,-2.1,2.3,0.88,1.09,23,50,97.0,0.007031999999999999,0.07,0.05,-1
28.244,87.255,1274,323.089,6737.527,3603.29,-0.89568,-2.962182,6.20385,0,1444003200.0,6.1,-2.9,132.4,-3.1,3.4,-0.2,3.0,-1.6,96250.0,458.0,1.2,0.6,1.86,0.72,1.35,30,18,82.6,0.006809,0.07,0.05,-1
79.129,136.64,1299.46,-1055.557,996.81,7518.077,-1.067365,-6.800012,0.486415,0,1444176000.0,14.6,-7.8,140.6,-9.3,7.6,-1.6,6.4,-4.7,218298.0,524.0,-1.9,0.4,6.11,2.43,0.84,57,32,80.4,0.006675,0.07,0.05,-1
-21.612,-38.577,993.87,5360.18,-4275.447,-2700.55,2.864787,-1.358772,6.478246,0,1444348800.0,4.6,-13.7,152.0,-2.2,1.2,-0.6,0.9,-1.0,213247.0,671.0,0.2,-0.1,1.9,0.63,1.53,40,26,81.0,0.00662,0.08,0.06,-1
-25.842,-70.538,353.38,2019.803,-5715.656,-2917.317,-0.290174,3.651177,-6.990551,0,1444521600.0,4.0,-6.6,139.9,-1.9,1.6,-0.3,1.4,-0.9,80927.0,470.0,-2.5,-2.3,1.49,0.44,1.99,27,31,84.3,0.006687,0.08,0.05,-1
21.737,125.518,1339.47,-4166.354,5837.19,2843.439,0.861292,-2.321758,6.407972,0,1444694400.0,6.5,-5.7,150.6,-3.6,2.0,-0.4,1.8,-1.2,155509.0,534.0,-0.6,-0.6,2.14,0.63,1.12,37,62,95.2,0.006843000000000001,0.07,0.05,-1
-11.075,-39.692,358.59,5087.882,-4222.842,-1286.089,-0.792241,1.681084,-7.66434,0,1444867200.0,5.8,13.8,75.7,1.0,3.8,1.0,3.9,-0.6,65961.0,452.0,2.1,-1.0,2.13,0.3,1.35,20,51,106.1,0.007123,0.07,0.05,-1
-71.431,11.787,491.63,2147.543,448.138,-6489.8,-6.935161,2.298244,-2.546879,0,1445040000.0,5.3,-70.2,56.5,0.5,0.7,-2.4,-0.3,-2.3,42701.0,353.0,-2.4,0.3,3.07,0.8,3.82,23,74,115.8,0.007478,0.08,0.05,-1
-67.626,86.843,495.41,144.478,2619.426,-6333.455,-3.358224,-6.245102,-3.086001,0,1445212800.0,3.5,20.2,142.6,-1.7,1.3,0.8,1.5,0.3,52279.0,395.0,0.4,-0.9,1.41,-0.11,2.57,10,91,122.7,0.007893,0.07,0.05,-1
-72.75,-15.531,834,2066.215,-574.198,-6865.506,6.97129,1.962628,1.373706,0,1445385600.0,5.8,17.7,328.4,1.4,-0.8,0.5,-0.6,0.7,98517.0,411.0,0.7,-0.9,3.71,-0.31,3.62,23,88,127.8,0.007947,0.08,0.05,-1
-58.873,79.045,1013.52,727.688,3759.369,-6304.224,-0.706603,6.416885,3.160532,0,1445558400.0,5.8,7.0,323.0,3.4,-2.5,0.5,-2.2,1.4,121250.0,450.0,0.2,-0.1,2.11,-0.63,1.67,13,90,113.7,0.007873,0.08,0.06,-1
80.182,148.514,809.7,-1048.193,641.991,7060.894,-5.962028,-4.251671,-1.040627,0,1445731200.0,8.2,24.4,235.1,-3.1,-4.4,2.4,-3.3,3.8,120210.0,464.0,0.6,2.1,4.08,-1.76,2.08,17,67,105.2,0.007662,0.07,0.05,-1
45.299,25.285,461.96,4357.299,2058.304,4839.123,4.063738,3.457413,-5.649527,0,1445904000.0,4.9,-9.3,155.3,-4.2,1.9,-0.8,1.5,-1.4,17820.0,366.0,-0.5,-0.7,0.52,0.52,0.6,7,67,108.7,0.007287999999999999,0.08,0.05,-1
-56.168,90.874,1176.98,-64.308,4214.079,-6252.596,-1.773656,5.844284,3.468381,0,1446076800.0,5.7,9.0,138.5,-3.4,3.0,0.7,3.0,-0.4,39804.0,305.0,-2.7,-2.8,1.97,0.11,2.99,10,91,111.4,0.007154000000000001,3.0,1.18,-1
15.242,-178.594,1290.73,-7398.294,-181.618,2005.319,2.066647,-0.543782,6.579051,0,1446249600.0,7.6,7.6,138.6,-4.3,3.8,0.8,3.9,-0.6,65481.0,338.0,0.3,-1.8,1.57,0.21,0.99,13,83,116.7,0.007037000000000001,0.13,0.06,-1
50.729,-169.174,992.84,-4590.717,-877.877,5683.105,5.934117,-0.346243,4.079735,0,1446422400.0,5.0,8.5,292.6,1.2,-3.0,0.5,-2.8,1.4,51194.0,324.0,-0.6,-0.3,2.61,-0.45,4.43,10,104,120.1,0.006926000000000001,0.08,0.06,-1
54.21,-65.496,393.58,1645.959,-3611.056,5469.685,4.156568,-4.717694,-4.692332,0,1446595200.0,7.4,7.7,134.1,-2.5,2.5,0.5,2.3,-0.6,172423.0,658.0,-0.2,0.1,3.83,0.49,1.06,40,105,112.0,0.007016,0.08,0.05,-1
-80.269,164.078,1081.8,-1215.854,346.857,-7330.939,0.731208,-7.016916,-0.932663,0,1446768000.0,9.1,7.2,144.8,-5.4,3.8,0.8,3.9,-0.1,149663.0,504.0,-0.9,-2.0,1.93,0.0,0.49,27,81,113.2,0.007045,0.08,0.06,-1
-30.365,63.604,1366.38,2972.764,5989.755,-3896.013,0.811799,3.362504,5.90278,0,1446940800.0,10.2,26.5,158.5,-5.2,2.0,2.8,2.8,1.7,80201.0,487.0,-1.1,-2.2,1.28,-0.81,0.49,23,76,105.7,0.0071790000000000005,0.08,0.06,-1
80.97,147.53,492.13,-912.509,580.659,6763.475,-3.377959,-6.954118,-0.267306,0,1447113600.0,7.2,-7.3,131.6,-3.2,3.6,-0.6,3.2,-1.6,302338.0,658.0,0.9,-0.0,2.65,1.08,1.15,43,71,103.3,0.0072829999999999995,0.18,0.07,-1
-27.702,167.935,691.95,-6125.396,1309.308,-3269.009,2.733521,-1.486753,-6.850154,0,1447286400.0,2.7,-4.9,154.5,-1.7,0.8,-0.2,0.7,-0.3,73488.0,495.0,-1.3,-0.1,0.88,0.15,2.86,10,60,101.4,0.007437,0.07,0.05,-1
-4.884,-62.891,541.26,3141.677,-6137.013,-585.502,0.55053,0.492352,-7.650077,0,1447459200.0,4.7,3.1,85.8,0.2,3.0,0.2,2.9,-0.6,116692.0,460.0,2.2,-0.5,2.13,0.28,2.61,20,39,104.1,0.0077469999999999995,0.07,0.05,-1
-42.823,22.566,921.12,4950.524,2057.281,-4939.174,-4.578352,-0.631196,-5.629311,0,1447632000.0,7.1,-13.9,106.4,-1.7,5.8,-1.5,5.2,-2.9,23047.0,379.0,-1.9,0.6,1.76,1.1,0.83,27,43,103.2,0.007936,0.07,0.05,-1
78.722,129.07,355.96,-832.578,1025.596,6582.293,-7.802452,-0.313589,-1.102794,0,1447804800.0,7.7,-16.7,325.0,3.5,-2.5,-1.3,-2.8,-0.8,89982.0,393.0,-0.8,-3.3,2.94,0.35,1.44,27,29,105.1,0.007778,0.08,0.06,-1
59.764,23.221,483.83,3182.881,1365.592,5905.301,-6.929097,-0.611523,3.406464,0,1447977600.0,6.8,35.1,276.6,0.5,-4.3,3.0,-3.7,3.9,44130.0,388.0,-0.6,0.9,2.95,-1.53,1.93,10,53,108.4,0.00773,0.08,0.06,-1
-37.287,136.83,1037.46,-4307.556,4040.758,-4471.305,2.155221,-3.379078,-5.939735,0,1448150400.0,4.3,0.8,274.4,0.3,-3.3,0.0,-3.3,0.8,38152.0,340.0,-0.5,0.3,1.43,-0.25,2.37,3,70,119.9,0.007626999999999999,0.08,0.06,-1
-78.476,159.083,1377.5,-1451.098,554.614,-7577.507,2.04118,-6.441208,-0.944799,0,1448496000.0,4.4,-17.0,129.4,-1.2,1.5,-0.6,1.5,-0.8,15584.0,265.0,-3.2,-1.4,1.7,0.21,5.91,3,64,101.2,0.007354,0.08,0.06,-1
-62.294,105.495,1336.82,-960.375,3464.137,-6807.347,-0.476984,-6.036771,-3.232126,0,1448668800.0,11.1,-4.9,309.0,5.7,-7.1,-0.8,-7.1,0.6,55377.0,309.0,-2.4,-0.2,3.69,-0.18,1.28,17,52,94.0,0.007208,0.08,0.06,-1
-9.836,80.876,814.96,1123.994,6998.297,-1221.558,-0.545304,0.811485,7.330372,0,1448841600.0,6.3,-5.1,134.8,-2.4,2.4,-0.3,2.2,-0.7,135795.0,491.0,1.1,-1.3,4.82,0.34,3.04,30,48,93.1,0.007118000000000001,0.08,0.06,-1
-30.95,-19.937,956.16,5917.609,-2146.424,-3752.892,3.335111,-0.280212,6.429528,0,1449014400.0,5.7,-11.0,133.4,-3.3,3.5,-0.9,3.2,-1.4,96569.0,429.0,-0.3,-4.4,0.97,0.6,0.8,20,49,92.6,0.007012999999999999,0.08,0.06,-1
-2.963,-13.104,648.24,6834.328,-1590.843,-361.02,0.030272,0.695236,7.538451,0,1449187200.0,6.4,1.5,145.9,-4.4,3.0,0.1,3.1,-0.5,45476.0,366.0,-2.5,-3.0,1.02,0.17,0.77,10,33,94.8,0.006938,0.08,0.06,-1
-76.839,-62.241,1359.26,822.665,-1563,-7512.282,1.790397,6.5243,-1.008525,0,1449360000.0,7.9,-24.3,144.6,-3.7,2.6,-2.0,2.3,-2.4,170041.0,509.0,-0.4,-0.1,2.77,1.21,1.17,37,54,99.3,0.007062000000000001,0.08,0.06,-1
-65,-156.763,1373.08,-3016.941,-1295.397,-7002.125,6.288123,0.179946,-2.655105,0,1449532800.0,4.8,-5.8,151.1,-3.2,1.8,-0.4,1.7,-0.5,114931.0,555.0,0.6,-0.6,1.34,0.28,1.05,23,57,107.9,0.00716,0.08,0.06,-1
31.163,-48.744,352.5,3801.102,-4333.443,3463.786,-1.987942,3.835874,6.603351,0,1449705600.0,7.6,-3.4,130.3,-3.3,3.9,-0.3,3.9,-0.5,195202.0,562.0,-0.0,-0.3,3.72,0.27,1.42,37,82,105.2,0.007494,0.08,0.05,-1
59.124,-19.013,678.74,3431.578,-1182.451,6033.57,6.780145,-0.171544,-3.281355,0,1449878400.0,4.1,-9.7,151.9,-2.6,1.4,-0.5,1.4,-0.6,142662.0,580.0,0.4,-1.2,1.59,0.33,1.51,23,83,113.1,0.007741,0.07,0.05,-1
-80.752,92.283,1151.22,-48.33,1212.373,-7409.847,-6.885136,1.323149,0.693144,0,1450051200.0,6.8,-57.9,265.6,-0.1,-1.1,-1.8,-1.3,-2.0,85416.0,434.0,-2.6,-3.5,4.08,0.88,1.88,30,86,120.2,0.007861,0.08,0.06,-1
-8.284,35.639,450.6,5492.19,3937.682,-977.825,0.162971,1.038718,7.711878,0,1450224000.0,5.0,11.4,315.7,2.9,-2.9,0.8,-2.8,0.9,150250.0,513.0,0.8,-1.6,0.87,-0.44,0.79,10,63,122.2,0.007755,0.08,0.06,-1
-22.452,82.309,1358.52,957.332,7088.74,-2939.586,-0.985468,-2.426044,-6.32875,0,1450396800.0,4.9,1.5,306.1,2.0,-2.7,0.1,-2.7,0.1,99110.0,404.0,0.4,1.7,1.36,-0.05,1.92,10,53,113.3,0.007572,0.08,0.06,-1
27.202,-73.56,1133.72,1891.969,-6411.683,3416.434,1.748011,-3.210233,-6.050866,0,1450569600.0,14.3,-73.3,124.4,-1.8,2.6,10.3,2.4,10.3,39762.0,418.0,-2.0,-0.7,0.56,4.2,1.59,57,21,112.8,0.00748,0.08,0.05,-1
17.849,101.544,323.81,-1277.071,6252.173,2041.768,-0.348996,-2.537383,7.497661,0,1450742400.0,7.2,13.7,289.2,1.0,-2.8,0.7,-2.7,0.5,129030.0,434.0,0.9,-0.7,3.04,-0.25,1.93,27,73,125.8,0.007556,0.09,0.06,-1
-32.096,120.966,1326.29,-3360.938,5600.999,-4074.135,1.246546,-3.648623,-5.696472,0,1450915200.0,7.9,12.9,320.7,4.1,-3.4,1.2,-3.3,1.0,182142.0,496.0,-0.3,-1.4,3.67,-0.51,1.62,23,68,128.4,0.007558,0.09,0.06,-1
37.413,165.795,399.45,-5224.778,1322.555,4096.563,4.042853,-2.223966,6.336076,0,1451088000.0,6.6,10.4,328.9,4.1,-2.5,0.9,-2.4,0.7,173917.0,535.0,-0.0,-1.4,2.95,-0.36,1.53,27,64,113.5,0.007333,0.08,0.06,-1
78.877,-178.788,861.62,-1400.374,-29.639,7081.991,-4.241454,-5.982035,-0.322087,0,1451260800.0,3.2,54.4,113.8,-0.1,0.2,0.4,0.2,0.5,51012.0,442.0,-0.7,-1.9,2.55,-0.22,5.39,13,70,108.4,0.007234999999999999,0.1,0.06,-1
60.922,-152.35,626.19,-3022.36,-1583.408,6098.415,6.414997,0.864954,3.962742,0,1451433600.0,4.6,-0.6,127.1,-2.2,2.9,-0.0,2.9,0.2,43190.0,359.0,-0.7,-3.1,1.79,-0.07,2.8,7,35,98.1,0.0070810000000000005,0.09,0.06,-1
52.26,156.546,601.11,-3926.458,1703.505,5495.896,4.447705,-3.726594,4.934769,0,1451606400.0,9.8,-29.8,316.0,4.6,-4.4,-3.6,-3.9,-3.7,64580.0,431.0,-1.0,-1.2,0.86,1.66,0.41,33,37,95.1,0.007,0.08,0.06,-1
45.952,158.128,1277.85,-4946.86,1985.862,5480.026,-5.153326,0.791476,-4.55518,0,1451779200.0,5.7,-1.6,144.8,-3.5,2.5,-0.1,2.5,0.1,76967.0,455.0,0.9,-2.3,2.04,-0.03,1.38,17,51,98.5,0.006920999999999999,0.09,0.05,-1
31.337,-148.804,521.16,-5044.974,-3054.834,3568.92,3.581757,1.008285,6.746745,0,1451952000.0,9.7,34.8,118.3,-2.7,5.0,4.0,4.7,4.7,114313.0,432.0,-1.3,2.5,3.52,-2.1,1.39,13,35,92.1,0.007083,0.08,0.06,-1
-30.672,-29.593,1073.66,5577.35,-3167.535,-3782.414,-3.047752,2.697641,-5.852068,0,1452124800.0,5.3,-9.8,135.7,-2.3,2.3,-0.6,2.3,-0.3,151738.0,565.0,0.9,-2.0,2.52,0.17,1.72,27,61,99.9,0.007415000000000001,0.08,0.06,-1
66.586,-24.776,918.93,2639.259,-1218.191,6673.48,-4.313047,4.937421,3.168363,0,1452297600.0,5.6,7.6,118.3,-1.9,3.6,0.5,3.4,1.0,70084.0,452.0,-1.2,-1.5,1.94,-0.47,1.26,13,97,103.5,0.007599,0.08,0.06,-1
63.044,-151.442,943.9,-2922.06,-1590.368,6503.57,6.258855,0.810632,3.580338,0,1452470400.0,7.6,-13.3,299.8,2.2,-3.8,-1.0,-3.6,-1.5,275224.0,491.0,-0.5,0.1,1.74,0.79,1.29,27,47,104.5,0.007626999999999999,0.08,0.06,-1
-3.294,173.187,448.17,-6766.97,808.527,-389.77,-0.877755,-0.634625,7.709471,0,1452643200.0,6.1,-0.1,323.8,3.3,-2.4,-0.0,-2.4,-0.4,206530.0,541.0,1.3,-1.6,1.66,0.24,1.1,27,38,100.7,0.0074730000000000005,0.08,0.06,-1
70.476,14.556,1322.71,2497.179,648.433,7235.654,4.900565,4.43878,-1.884604,0,1452816000.0,3.9,-0.7,334.5,2.5,-1.2,-0.0,-1.1,-0.2,46325.0,401.0,0.1,-0.3,0.79,0.09,1.2,13,45,100.1,0.007328,0.08,0.06,-1
62.9,-75.72,1356.55,871.011,-3422.169,6862.508,3.487298,-5.111335,-2.922689,0,1452988800.0,5.4,-6.2,192.4,-2.3,-0.5,-0.3,-0.6,-0.4,32042.0,328.0,0.5,-1.2,1.21,0.13,1.74,7,58,97.4,0.007279000000000001,0.08,0.06,-1
77.753,150.405,1260.21,-1412.66,802.324,7442.681,1.48544,-6.648565,1.30331,0,1453161600.0,11.1,53.2,100.7,-0.5,2.6,3.5,2.0,4.0,58817.0,361.0,0.9,-1.3,3.95,-1.49,1.33,20,66,94.4,0.007286,0.08,0.06,-1
28.285,-108.226,1207.96,-2090.672,-6349.201,3576.763,-0.200663,-3.065758,-6.28365,0,1453334400.0,11.1,6.7,295.5,3.5,-7.3,0.9,-7.2,-0.5,199239.0,460.0,0.1,-0.8,4.83,0.22,1.4,40,64,100.7,0.007264,0.08,0.06,-1
80.506,-37.579,1348.3,1012.702,-779.282,7598.953,5.708231,3.776352,-0.258003,0,1453507200.0,5.0,-1.2,329.1,3.0,-1.8,-0.1,-1.7,-0.5,135118.0,511.0,0.6,-1.8,2.01,0.25,1.91,23,63,95.8,0.007148999999999999,0.09,0.06,-1
2.373,-7.275,728.36,7043.278,-899.157,292.477,0.292288,0.631904,7.451902,0,1453680000.0,5.9,16.0,354.1,5.6,-0.6,1.6,-0.9,1.4,14703.0,427.0,0.6,-4.2,1.29,-0.6,0.7,3,67,104.3,0.007213,0.1,0.07,-1
53.073,129.289,1272.29,-2915.787,3563.761,6092.495,-4.463263,3.108178,-4.289884,0,1453852800.0,6.6,29.6,109.9,-0.9,2.5,1.5,2.2,2.1,44761.0,354.0,-1.4,-3.8,2.09,-0.72,2.02,10,83,109.3,0.0071849999999999995,0.08,0.06,-1
77.197,13.406,1354.81,1671.317,398.345,7518.807,-5.75054,3.519965,1.169321,0,1454025600.0,4.7,-20.8,89.6,0.0,3.8,-1.4,4.1,-0.4,32595.0,315.0,0.6,-0.7,0.74,0.13,1.62,7,64,103.7,0.007159,0.09,0.06,-1
-3.341,18.461,707.69,6709.837,2239.981,-410.422,-1.107949,0.336589,-7.416112,0,1454198400.0,7.8,-58.3,54.9,2.2,3.1,-6.2,4.7,-5.1,21229.0,286.0,-1.1,-1.2,2.1,1.46,1.72,20,35,98.3,0.007025,0.08,0.06,-1
-0.899,-54.089,674.94,4136.367,-5711.762,-110.032,0.182345,0.899747,-7.484408,0,1454371200.0,6.9,-4.9,254.5,-0.7,-2.6,-0.2,-2.3,-0.8,29362.0,295.0,-0.3,1.5,3.73,0.29,4.28,13,52,99.1,0.0072569999999999996,0.08,0.06,-1
-43.965,8.415,592.11,4970.291,735.303,-4816.322,5.279081,2.098524,5.088747,0,1454544000.0,8.4,12.3,116.9,-3.1,6.1,1.5,5.3,3.3,103565.0,425.0,-0.2,-2.6,2.5,-1.42,1.07,13,108,119.8,0.007631000000000001,0.08,0.06,-1
39.561,152.774,1298.94,-5268.886,2710.826,4867.77,3.257575,-2.782135,5.412905,0,1454716800.0,3.7,-16.6,146.3,-1.3,0.9,-0.5,1.0,-0.1,77968.0,443.0,0.6,-0.6,1.83,0.04,3.26,17,79,113.9,0.0077480000000000005,0.08,0.06,-1
-15.954,125.801,939.23,-4116.491,5707.423,-2000.049,-1.989368,1.597618,6.802342,0,1454889600.0,6.2,-7.2,341.7,2.8,-0.9,-0.4,-0.7,-0.7,136169.0,401.0,-0.2,-5.0,2.1,0.3,1.98,23,89,112.1,0.007625,0.08,0.06,-1
17.134,-99.191,1232.29,-1161.901,-7181.027,2230.097,0.892354,1.614625,6.722802,0,1455062400.0,4.5,-13.1,324.8,3.2,-2.3,-0.9,-1.8,-1.6,26757.0,372.0,0.5,0.0,1.32,0.61,1.53,10,75,109.2,0.007594,0.09,0.06,-1
-80.893,93.651,457,-69.104,1082.917,-6727.342,-7.5546,-1.73947,-0.549344,0,1455235200.0,13.8,38.5,272.9,0.4,-8.1,6.5,10.1,3.6,39315.0,352.0,-3.2,1.0,4.21,-1.27,0.65,27,63,109.3,0.007453,0.09,0.06,-1
37.103,-36.85,1348.39,4936.07,-3699.433,4639.938,-2.693041,3.155378,5.457142,0,1455408000.0,6.6,-11.0,146.3,-3.6,2.4,-0.8,2.5,0.1,75017.0,392.0,-0.6,-1.1,2.05,-0.04,1.31,23,46,105.4,0.007359999999999999,0.08,0.06,-1
28.139,-77.156,587.91,1366.458,-5993.063,3267.407,1.590807,-2.85418,-6.896885,0,1455580800.0,11.3,4.0,310.3,4.9,-5.8,0.5,-5.6,-1.1,217049.0,518.0,0.5,-0.6,6.97,0.65,1.6,43,42,101.5,0.007241,0.08,0.06,-1
